QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT
1654632000, 2022-06-07 16:00, 2022-06-07,16.0,4160.15, 2022-06-07,1654632000,0.0,0.9632,0.00028,0.12512,-1.10043,0.01161,2.06529,10.0,557.98, 1 x 1,552.7,569.8,3600.0,0.0,0.05, 0 x 1337,0.05,-0.00073,-4e-05,0.00356,-0.02477,-0.00043,0.96578,63.0,560.1,0.135
1654632000, 2022-06-07 16:00, 2022-06-07,16.0,4160.15, 2022-06-07,1654632000,0.0,0.96256,0.0004,0.12814,-1.2505,0.01418,1.82429,3.0,0.0, 100 x 100,483.7,489.1,3675.0,0.0,0.05, 0 x 306,0.05,-0.00097,4e-05,0.00359,-0.02505,-4e-05,0.83261,3.0,485.1,0.117
1654632000, 2022-06-07 16:00, 2022-06-07,16.0,4160.15, 2022-06-07,1654632000,0.0,0.96502,0.00041,0.12287,-1.10025,0.01395,1.7303,3.0,0.0, 1 x 1,452.7,469.8,3700.0,0.0,0.05, 0 x 935,0.05,-0.00045,2e-05,0.00393,-0.0247,0.0,0.78864,461.0,460.1,0.111
1654632000, 2022-06-07 16:00, 2022-06-07,16.0,4160.15, 2022-06-07,1654632000,0.0,0.98168,0.00122,0.06861,-0.09979,0.00908,1.01908,1.0,0.0, 20 x 1,252.2,268.3,3900.0,0.0,0.05, 0 x 1146,0.05,-0.00113,3e-05,0.00638,-0.02544,-0.0001,0.44295,58.0,260.1,0.063
1654632000, 2022-06-07 16:00, 2022-06-07,16.0,4160.15, 2022-06-07,1654632000,0.0,1.0,0.0,0.0,0.0,0.0,0.0002,1.0,216.91, 20 x 1,242.2,258.1,3910.0,0.0,0.05, 0 x 271,0.05,-0.00116,1e-05,0.00709,-0.02553,-0.00022,0.42574,5.0,250.1,0.06
1654632000, 2022-06-07 16:00, 2022-06-07,16.0,4160.15, 2022-06-07,1654632000,0.0,1.0,0.0,0.0,0.0,0.0,-0.00036,1.0,184.59, 20 x 1,227.2,243.1,3925.0,0.0,0.05, 0 x 878,0.05,-0.00129,4e-05,0.0076,-0.02454,-0.00036,0.39884,5.0,235.1,0.057
1654632000, 2022-06-07 16:00, 2022-06-07,16.0,4160.15, 2022-06-07,1654632000,0.0,0.9445,0.00141,0.18422,-1.15014,0.01942,1.01096,5.0,188.7, 100 x 68,228.6,234.0,3930.0,0.0,0.05, 0 x 861,0.05,-0.00088,7e-05,0.00772,-0.0249,0.0,0.39045,53.0,230.1,0.055
1654632000, 2022-06-07 16:00, 2022-06-07,16.0,4160.15, 2022-06-07,1654632000,0.0,0.93266,0.00145,0.21778,-1.65005,0.02228,1.00287,14.0,209.69, 15 x 1,214.5,229.1,3940.0,0.0,0.05, 0 x 492,0.05,-0.00128,3e-05,0.00818,-0.02495,-0.0001,0.37286,52.0,220.1,0.053
1654632000, 2022-06-07 16:00, 2022-06-07,16.0,4160.15, 2022-06-07,1654632000,0.0,0.94252,0.00157,0.18959,-1.04964,0.01933,0.94051,3.0,192.1, 20 x 1,204.1,218.3,3950.0,0.0,0.05, 0 x 839,0.05,-0.00161,9e-05,0.00853,-0.02489,0.0,0.35605,292.0,210.1,0.051
1654632000, 2022-06-07 16:00, 2022-06-07,16.0,4160.15, 2022-06-07,1654632000,0.0,0.94551,0.00163,0.17806,-0.84985,0.01811,0.91407,1.0,192.04, 20 x 1,199.1,212.9,3955.0,0.0,0.05, 0 x 256,0.05,-0.00107,4e-05,0.00878,-0.02472,-0.00055,0.34692,116.0,205.1,0.049
